id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
15436,Female,25,1,20.0,1,> 2 Years,No,53479.61,15.0,184
11585,Female,34,1,48.0,0,< 1 Year,No,58493.09,125.0,220
19534,Female,69,1,47.0,1,> 2 Years,Yes,36009.81,2.0,76
3823,Female,64,1,2.0,0,1-2 Year,Yes,23590.02,123.0,279
16593,Male,63,1,8.0,0,< 1 Year,Yes,74088.13,9.0,122
10098,Female,29,0,52.0,1,> 2 Years,No,35430.49,51.0,232
11887,Female,47,1,17.0,1,1-2 Year,No,50041.48,89.0,271
13058,Female,33,0,29.0,0,> 2 Years,Yes,61854.07,89.0,180
6728,Male,19,1,15.0,1,> 2 Years,No,74108.58,94.0,119
2124,Male,26,1,41.0,0,1-2 Year,No,30252.39,17.0,235
1118,Male,30,1,41.0,0,1-2 Year,No,68343.23,156.0,178
3785,Female,22,0,3.0,1,1-2 Year,Yes,63647.06,56.0,74
14012,Male,20,1,40.0,1,1-2 Year,Yes,25343.71,55.0,51
14129,Female,18,1,42.0,1,1-2 Year,No,63888.34,76.0,294
11904,Female,33,1,35.0,1,> 2 Years,Yes,74947.01,48.0,137
11752,Male,35,1,24.0,0,1-2 Year,Yes,58582.38,97.0,220
9186,Male,52,1,39.0,1,< 1 Year,No,55094.46,66.0,36
3291,Male,59,0,12.0,0,< 1 Year,Yes,35299.84,71.0,75
18194,Male,61,1,46.0,1,1-2 Year,No,66981.55,52.0,143
10430,Male,28,0,27.0,0,> 2 Years,Yes,45297.3,109.0,196
18547,Male,51,1,37.0,0,1-2 Year,Yes,37943.58,18.0,198
16454,Male,18,1,31.0,1,< 1 Year,Yes,62894.85,140.0,17
14385,Female,54,1,16.0,1,1-2 Year,No,20332.86,18.0,249
16938,Male,35,1,38.0,0,> 2 Years,No,29465.71,1.0,247
8668,Male,65,1,36.0,1,< 1 Year,No,71481.26,137.0,136
19344,Male,21,1,23.0,0,< 1 Year,No,58156.48,2.0,275
16235,Female,55,1,36.0,1,> 2 Years,No,26452.73,150.0,176
18219,Male,40,1,49.0,1,1-2 Year,Yes,37545.22,64.0,251
3445,Female,27,1,25.0,0,< 1 Year,Yes,64227.84,131.0,228
14782,Male,33,1,9.0,1,< 1 Year,Yes,21758.74,31.0,94
7426,Female,33,1,48.0,1,> 2 Years,No,22869.9,145.0,186
19451,Female,49,1,48.0,0,1-2 Year,Yes,41330.92,142.0,66
16345,Female,21,0,35.0,1,< 1 Year,No,48186.23,160.0,268
14065,Female,64,1,41.0,0,< 1 Year,Yes,72167.83,111.0,160
4780,Female,64,1,10.0,0,1-2 Year,No,47853.98,60.0,18
7221,Female,59,1,42.0,1,1-2 Year,Yes,22638.11,71.0,283
917,Female,67,1,50.0,0,> 2 Years,Yes,72728.58,135.0,200
5993,Female,20,1,25.0,0,> 2 Years,Yes,28097.81,125.0,13
1669,Male,30,0,32.0,0,< 1 Year,No,49956.36,30.0,122
9522,Female,69,1,48.0,1,1-2 Year,No,65361.03,92.0,165
12687,Male,44,1,38.0,0,1-2 Year,Yes,51654.25,151.0,134
17017,Female,56,1,5.0,0,< 1 Year,Yes,60597.65,134.0,239
16429,Male,34,1,16.0,1,> 2 Years,No,51928.31,54.0,226
5399,Male,21,0,28.0,0,1-2 Year,Yes,38993.61,96.0,194
13983,Male,30,1,2.0,1,1-2 Year,Yes,30099.64,153.0,70
4945,Male,55,1,46.0,1,< 1 Year,Yes,65661.09,20.0,208
14154,Male,28,1,50.0,0,< 1 Year,Yes,40424.23,70.0,25
11074,Female,35,1,43.0,1,1-2 Year,No,65490.01,19.0,266
8556,Male,51,1,9.0,1,< 1 Year,No,79487.23,57.0,130
3713,Male,18,0,3.0,0,> 2 Years,Yes,36731.44,151.0,177
5094,Female,56,1,18.0,0,> 2 Years,Yes,52922.32,125.0,129
2755,Female,55,1,51.0,1,> 2 Years,Yes,22527.08,76.0,275
19963,Female,39,0,6.0,1,> 2 Years,No,58300.59,138.0,295
17894,Male,37,1,37.0,0,> 2 Years,Yes,28312.86,26.0,217
8086,Female,36,1,36.0,1,< 1 Year,Yes,70959.01,157.0,264
13998,Male,51,1,25.0,0,< 1 Year,Yes,53690.53,56.0,18
2049,Male,63,1,50.0,1,1-2 Year,No,24802.92,151.0,146
1056,Male,45,1,18.0,0,1-2 Year,No,70564.51,83.0,227
16871,Female,19,1,51.0,1,< 1 Year,Yes,71062.94,14.0,255
15114,Male,61,1,42.0,0,< 1 Year,No,58299.39,114.0,216
13728,Female,68,1,41.0,0,> 2 Years,Yes,70334.18,30.0,33
10697,Male,44,1,1.0,0,> 2 Years,No,62393.57,71.0,174
2493,Female,33,1,44.0,1,< 1 Year,No,32064.8,132.0,273
11328,Female,44,1,44.0,1,> 2 Years,Yes,46265.31,86.0,261
828,Female,58,1,7.0,0,> 2 Years,No,55508.34,78.0,297
7484,Male,39,1,10.0,1,1-2 Year,Yes,31633.77,76.0,44
16336,Female,44,1,32.0,1,< 1 Year,No,26201.44,15.0,151
14045,Male,25,1,4.0,1,> 2 Years,Yes,46454.44,127.0,79
3599,Female,30,1,44.0,0,< 1 Year,No,56604.81,134.0,85
4477,Male,66,1,7.0,1,1-2 Year,No,28091.0,81.0,29
13277,Male,32,1,12.0,0,> 2 Years,No,38243.06,3.0,11
3148,Male,51,1,43.0,1,1-2 Year,No,67463.2,59.0,46
4095,Female,22,1,47.0,1,< 1 Year,Yes,72155.92,105.0,40
9738,Female,19,1,22.0,0,> 2 Years,No,37500.79,116.0,125
9715,Male,55,1,51.0,1,< 1 Year,No,53444.98,2.0,181
7537,Male,69,1,26.0,0,< 1 Year,No,61038.4,54.0,151
15070,Female,44,1,7.0,1,> 2 Years,Yes,38821.8,33.0,147
17243,Male,61,1,47.0,1,< 1 Year,Yes,60914.2,132.0,104
8038,Male,38,1,33.0,0,< 1 Year,No,41105.56,156.0,227
7395,Male,69,0,15.0,1,1-2 Year,No,25949.33,58.0,212
2837,Female,30,1,44.0,0,> 2 Years,No,39036.54,142.0,44
15526,Male,41,1,9.0,1,1-2 Year,No,53226.74,109.0,48
8425,Male,64,1,43.0,0,> 2 Years,Yes,71164.02,79.0,143
11954,Male,25,0,10.0,0,> 2 Years,Yes,48796.25,64.0,81
16876,Male,18,1,51.0,0,< 1 Year,Yes,30554.97,102.0,77
8855,Male,67,1,29.0,0,1-2 Year,Yes,62828.92,76.0,170
6093,Male,52,1,16.0,1,< 1 Year,No,26321.96,51.0,208
9675,Male,62,1,16.0,0,1-2 Year,Yes,72942.92,89.0,245
3183,Male,49,1,1.0,1,1-2 Year,No,39860.6,156.0,127
15289,Male,51,1,13.0,0,> 2 Years,No,73652.07,14.0,66
8265,Female,18,0,17.0,1,1-2 Year,No,67914.57,32.0,105
7226,Female,61,1,29.0,1,> 2 Years,Yes,36913.55,110.0,297
13910,Female,59,1,46.0,0,< 1 Year,No,74930.51,36.0,8
3745,Male,45,1,13.0,0,> 2 Years,Yes,64380.33,26.0,150
18559,Female,58,1,34.0,0,< 1 Year,No,26956.38,142.0,197
17642,Female,53,0,5.0,0,1-2 Year,No,31828.16,63.0,30
4367,Male,52,1,40.0,1,1-2 Year,No,71440.69,159.0,19
12384,Female,69,0,24.0,1,< 1 Year,No,61654.59,81.0,283
8462,Female,49,1,1.0,0,1-2 Year,Yes,50680.5,117.0,246
5819,Male,24,1,40.0,1,1-2 Year,No,29491.23,81.0,241
15564,Female,52,1,31.0,1,> 2 Years,No,29375.84,132.0,137
10996,Male,32,1,52.0,0,1-2 Year,No,60034.93,158.0,139
5875,Male,55,1,35.0,1,> 2 Years,No,37431.93,99.0,35
12546,Male,28,0,3.0,1,1-2 Year,No,63645.32,37.0,97
11656,Male,45,1,7.0,0,> 2 Years,Yes,39059.51,17.0,258
4109,Female,56,1,36.0,1,< 1 Year,Yes,45169.25,117.0,217
16936,Male,20,1,43.0,1,< 1 Year,No,31484.09,16.0,145
1469,Female,50,1,31.0,1,> 2 Years,No,26718.81,13.0,208
7364,Male,24,1,22.0,1,< 1 Year,No,67700.12,6.0,34
3175,Male,59,1,41.0,1,< 1 Year,Yes,42503.85,155.0,219
5570,Male,58,1,12.0,1,< 1 Year,No,26924.47,16.0,149
7904,Female,69,1,39.0,1,> 2 Years,No,41994.72,9.0,168
7704,Male,65,1,21.0,1,> 2 Years,No,44749.81,51.0,148
15252,Female,24,1,46.0,1,1-2 Year,Yes,35747.66,141.0,253
13056,Male,60,1,18.0,1,< 1 Year,Yes,56854.38,64.0,11
1084,Female,31,1,0.0,0,> 2 Years,Yes,60644.63,88.0,263
12883,Female,45,1,24.0,1,1-2 Year,Yes,48955.63,66.0,298
8521,Male,43,1,17.0,1,> 2 Years,No,69147.92,142.0,285
19303,Female,32,1,18.0,1,> 2 Years,No,37500.41,103.0,176
15308,Female,47,1,47.0,1,1-2 Year,No,71631.94,32.0,109
4757,Female,26,1,2.0,0,> 2 Years,No,67721.47,120.0,218
7805,Male,30,1,47.0,1,> 2 Years,Yes,41668.46,54.0,132
13418,Female,30,1,46.0,1,1-2 Year,Yes,71554.63,55.0,170
11566,Female,30,1,46.0,0,1-2 Year,No,58945.63,32.0,119
6742,Male,43,1,12.0,1,1-2 Year,Yes,29786.02,64.0,190
1778,Male,26,1,37.0,0,> 2 Years,Yes,23085.68,103.0,193
3548,Female,67,1,17.0,1,< 1 Year,Yes,50180.13,42.0,55
16166,Female,22,1,22.0,1,< 1 Year,No,64911.86,16.0,97
1356,Female,55,0,3.0,0,> 2 Years,No,20697.11,134.0,49
10736,Female,42,1,13.0,0,1-2 Year,Yes,64408.85,158.0,229
9278,Male,33,1,47.0,0,> 2 Years,Yes,25900.95,63.0,148
8419,Male,59,1,16.0,1,> 2 Years,No,31300.96,154.0,75
4075,Female,43,1,42.0,0,> 2 Years,Yes,43173.28,138.0,69
13083,Male,59,1,14.0,1,> 2 Years,No,49083.67,34.0,239
1677,Male,66,1,19.0,0,> 2 Years,No,72447.87,150.0,152
3687,Male,20,1,19.0,1,1-2 Year,Yes,68577.27,100.0,85
4249,Male,57,1,31.0,1,< 1 Year,Yes,29284.24,116.0,178
2896,Male,22,1,21.0,1,< 1 Year,Yes,70543.86,78.0,58
14849,Male,67,1,30.0,1,> 2 Years,No,37261.36,102.0,192
5017,Male,47,1,3.0,0,> 2 Years,Yes,20932.85,53.0,243
7690,Male,28,1,33.0,1,< 1 Year,Yes,61915.86,103.0,115
4365,Male,19,1,20.0,1,> 2 Years,No,33252.86,22.0,180
9856,Male,53,1,38.0,0,1-2 Year,No,46534.68,53.0,80
9029,Male,39,1,9.0,1,< 1 Year,Yes,21550.67,131.0,122
9358,Female,27,1,24.0,0,> 2 Years,No,50711.79,135.0,170
7173,Female,62,1,32.0,0,> 2 Years,Yes,56281.46,156.0,123
9499,Female,44,1,11.0,0,1-2 Year,No,72963.83,158.0,170
17513,Female,60,1,2.0,1,< 1 Year,Yes,40313.96,130.0,101
9803,Male,53,1,22.0,1,< 1 Year,No,77888.87,3.0,274
18062,Female,69,1,17.0,0,< 1 Year,No,58366.63,101.0,64
4650,Female,50,1,46.0,0,< 1 Year,No,38537.39,117.0,219
9470,Male,46,1,43.0,1,> 2 Years,No,38278.82,63.0,188
5227,Male,37,1,19.0,1,> 2 Years,Yes,75878.36,55.0,136
19622,Female,65,1,52.0,0,1-2 Year,No,67568.95,71.0,214
11960,Male,57,1,5.0,1,< 1 Year,No,54835.53,160.0,97
5751,Female,56,1,26.0,0,1-2 Year,Yes,49346.11,38.0,164
11861,Male,56,1,46.0,0,> 2 Years,Yes,30060.36,132.0,130
4368,Male,23,1,15.0,1,> 2 Years,Yes,23266.78,114.0,138
8527,Female,24,1,5.0,0,1-2 Year,No,30527.36,4.0,164
11096,Female,58,1,33.0,1,1-2 Year,Yes,59582.4,142.0,127
17926,Male,58,1,0.0,1,1-2 Year,No,79052.54,146.0,212
6961,Male,28,1,0.0,1,< 1 Year,Yes,21169.29,43.0,292
9944,Female,54,1,13.0,0,1-2 Year,Yes,57120.6,6.0,97
13547,Female,47,1,3.0,1,1-2 Year,No,30877.13,12.0,248
2243,Male,65,1,25.0,1,1-2 Year,Yes,37440.54,40.0,42
2575,Male,34,1,12.0,1,> 2 Years,No,44573.18,16.0,161
5306,Male,35,1,39.0,0,< 1 Year,No,54615.55,25.0,255
7375,Female,67,1,31.0,0,< 1 Year,No,44472.5,140.0,32
9781,Male,39,1,35.0,0,> 2 Years,No,67511.47,124.0,290
844,Male,50,1,48.0,0,> 2 Years,Yes,59767.97,136.0,176
6130,Female,18,1,9.0,0,> 2 Years,Yes,56262.17,48.0,135
14770,Female,59,1,15.0,1,< 1 Year,Yes,72536.17,11.0,217
972,Male,68,1,21.0,1,< 1 Year,Yes,45384.48,121.0,53
17275,Female,27,1,52.0,0,1-2 Year,No,55807.46,51.0,111
14617,Female,56,1,25.0,1,1-2 Year,Yes,53873.48,150.0,105
16390,Female,39,1,22.0,1,1-2 Year,Yes,26502.35,35.0,78
6212,Male,52,1,9.0,1,> 2 Years,No,68250.17,16.0,168
16325,Male,30,1,17.0,1,< 1 Year,Yes,48584.51,145.0,27
10688,Female,59,1,30.0,1,1-2 Year,Yes,47501.01,91.0,175
1454,Male,61,1,12.0,0,< 1 Year,No,34754.22,40.0,46
4300,Female,61,1,45.0,1,< 1 Year,Yes,42906.95,2.0,214
498,Female,28,0,45.0,1,> 2 Years,No,55261.08,22.0,245
13310,Female,47,1,29.0,0,< 1 Year,Yes,75419.67,139.0,45
15019,Male,44,1,14.0,1,> 2 Years,No,26016.01,86.0,215
10153,Male,21,1,4.0,1,> 2 Years,No,36080.79,47.0,276
7846,Male,41,1,24.0,0,> 2 Years,Yes,60430.41,6.0,135
3322,Female,20,1,1.0,1,> 2 Years,Yes,21189.49,136.0,110
5598,Female,50,1,2.0,1,1-2 Year,No,33343.27,71.0,30
9312,Male,35,0,23.0,0,< 1 Year,No,65824.68,51.0,174
19308,Male,37,1,8.0,1,> 2 Years,Yes,49105.93,108.0,11
7501,Female,62,1,11.0,1,> 2 Years,Yes,30985.81,130.0,229
8505,Male,42,0,8.0,0,1-2 Year,Yes,49731.49,139.0,8
4296,Female,30,1,35.0,0,1-2 Year,No,69609.41,150.0,18
13129,Male,21,1,4.0,1,1-2 Year,No,39098.19,93.0,220
18972,Male,59,1,3.0,1,1-2 Year,No,32810.48,128.0,261
13603,Male,51,1,40.0,0,1-2 Year,Yes,47071.17,19.0,2
1094,Male,39,1,17.0,1,< 1 Year,No,65956.52,25.0,288
17095,Female,66,1,43.0,0,1-2 Year,No,69400.81,17.0,169
18674,Female,33,0,50.0,1,> 2 Years,No,63136.38,116.0,228
3235,Female,42,1,45.0,0,< 1 Year,Yes,37239.02,107.0,238
3760,Male,20,1,18.0,0,1-2 Year,No,25596.36,19.0,54
18826,Male,32,1,15.0,1,> 2 Years,Yes,78783.02,78.0,126
10946,Male,51,1,32.0,1,< 1 Year,No,60171.85,24.0,40
2647,Female,56,1,45.0,0,> 2 Years,No,53487.89,81.0,101
13739,Female,19,1,33.0,1,< 1 Year,Yes,70875.78,40.0,89
17343,Female,34,0,4.0,0,< 1 Year,No,72208.7,29.0,148
4493,Male,50,1,37.0,1,1-2 Year,No,25183.17,13.0,177
1287,Female,59,0,50.0,0,< 1 Year,No,24175.79,112.0,210
10789,Female,27,1,41.0,1,< 1 Year,Yes,47705.77,108.0,176
11790,Female,31,1,29.0,1,> 2 Years,Yes,36132.37,119.0,196
6635,Female,67,1,19.0,0,1-2 Year,No,46657.7,4.0,206
1048,Male,64,1,51.0,1,< 1 Year,Yes,53176.43,141.0,200
9531,Female,44,1,6.0,1,< 1 Year,Yes,76535.54,115.0,260
11351,Female,67,1,17.0,0,< 1 Year,No,37833.29,122.0,80
9167,Male,55,1,52.0,1,1-2 Year,No,28089.18,138.0,76
2068,Male,25,1,27.0,1,> 2 Years,No,56751.45,88.0,242
1440,Male,23,1,39.0,0,1-2 Year,Yes,20552.55,29.0,153
18362,Male,33,1,49.0,0,1-2 Year,No,47904.36,80.0,106
14268,Male,53,1,26.0,1,> 2 Years,No,66607.51,88.0,298
5118,Male,62,1,20.0,1,1-2 Year,Yes,63130.47,38.0,106
7180,Male,65,1,23.0,1,1-2 Year,No,54541.79,76.0,91
2948,Female,45,1,44.0,1,> 2 Years,No,72269.8,61.0,102
1833,Female,30,0,36.0,0,> 2 Years,Yes,55838.42,24.0,70
15816,Male,54,1,39.0,1,1-2 Year,No,69320.44,155.0,42
19949,Male,33,1,47.0,1,1-2 Year,Yes,43854.59,116.0,143
19482,Female,60,1,40.0,1,> 2 Years,Yes,58885.62,91.0,127
7138,Male,62,1,52.0,1,> 2 Years,No,49114.42,152.0,53
7757,Male,57,1,33.0,0,1-2 Year,No,54380.9,19.0,166
9925,Male,19,1,44.0,1,< 1 Year,Yes,37412.92,20.0,31
19994,Male,26,1,18.0,1,1-2 Year,Yes,23548.48,42.0,112
794,Female,50,0,9.0,0,1-2 Year,Yes,53905.23,32.0,299
3426,Female,52,1,3.0,1,> 2 Years,No,60710.23,69.0,81
9820,Female,50,1,15.0,0,< 1 Year,Yes,68272.31,79.0,125
8427,Female,18,1,44.0,0,1-2 Year,Yes,20611.41,155.0,27
5814,Female,61,1,9.0,1,< 1 Year,Yes,57869.67,96.0,171
1200,Male,22,1,6.0,0,> 2 Years,No,49575.93,4.0,47
18342,Female,19,1,17.0,1,> 2 Years,No,73497.02,54.0,221
7070,Female,67,0,47.0,1,> 2 Years,Yes,44823.04,19.0,190
296,Female,24,1,22.0,1,1-2 Year,Yes,30791.2,117.0,39
15824,Male,33,0,0.0,0,1-2 Year,No,31585.42,90.0,191
16669,Female,44,1,8.0,1,1-2 Year,Yes,74381.38,54.0,126
11690,Male,47,1,19.0,1,1-2 Year,Yes,27816.75,163.0,47
16560,Female,54,0,17.0,0,< 1 Year,No,29962.21,135.0,122
17726,Female,24,1,46.0,1,1-2 Year,Yes,26659.41,65.0,12
18433,Female,26,1,20.0,1,> 2 Years,Yes,25090.52,79.0,199
15182,Male,66,1,6.0,1,1-2 Year,No,22914.58,112.0,81
9668,Male,41,1,39.0,1,1-2 Year,No,36061.82,93.0,294
15638,Male,64,1,27.0,1,> 2 Years,Yes,78312.78,17.0,275
5764,Female,56,1,52.0,0,< 1 Year,Yes,39796.18,69.0,152
1198,Male,26,1,15.0,1,> 2 Years,No,77040.67,157.0,16
4703,Female,63,1,50.0,0,< 1 Year,Yes,60417.12,2.0,50
10976,Male,46,1,34.0,0,1-2 Year,No,33025.75,56.0,193
8366,Female,27,1,2.0,1,> 2 Years,No,41723.3,134.0,47
5643,Female,22,1,20.0,1,> 2 Years,Yes,57504.54,6.0,182
8832,Male,50,1,40.0,1,1-2 Year,Yes,36311.46,86.0,232
11984,Male,22,1,37.0,1,1-2 Year,No,55500.73,31.0,285
16003,Female,55,1,28.0,0,> 2 Years,No,77021.95,16.0,177
3492,Male,52,1,45.0,1,> 2 Years,Yes,38796.97,15.0,125
14960,Male,53,1,9.0,0,> 2 Years,No,40815.36,3.0,30
7758,Male,57,1,5.0,1,< 1 Year,Yes,46164.79,71.0,101
19771,Female,54,1,26.0,0,> 2 Years,No,47278.35,117.0,106
3355,Male,60,1,19.0,1,1-2 Year,No,59114.46,89.0,32
11871,Female,64,1,16.0,1,> 2 Years,No,32628.9,69.0,254
10192,Male,43,0,43.0,0,1-2 Year,Yes,50548.29,25.0,241
6225,Female,59,1,16.0,1,> 2 Years,No,47012.49,112.0,143
9751,Female,39,1,49.0,0,1-2 Year,No,77103.51,91.0,289
17306,Female,26,1,12.0,0,1-2 Year,Yes,59525.35,163.0,29
17361,Female,30,0,28.0,0,> 2 Years,No,47703.73,65.0,84
18483,Male,37,1,10.0,0,1-2 Year,No,58507.14,18.0,240
13286,Female,67,1,28.0,1,1-2 Year,Yes,66372.75,14.0,221
7254,Male,68,1,16.0,0,< 1 Year,Yes,58304.44,48.0,239
19031,Male,67,1,5.0,1,1-2 Year,Yes,37539.08,37.0,147
14178,Female,62,1,34.0,1,< 1 Year,No,24294.08,22.0,299
9865,Female,23,1,29.0,0,< 1 Year,Yes,72169.22,46.0,117
11414,Male,52,1,42.0,1,< 1 Year,No,47307.64,100.0,182
18284,Female,55,1,26.0,0,1-2 Year,Yes,24909.14,118.0,256
11809,Female,68,1,50.0,1,< 1 Year,No,75876.43,30.0,209
18600,Male,20,1,8.0,1,> 2 Years,Yes,28851.93,92.0,244
17056,Male,35,1,4.0,1,1-2 Year,No,72169.58,4.0,82
15705,Male,38,1,7.0,0,> 2 Years,Yes,62599.23,163.0,66
12093,Female,45,1,42.0,1,1-2 Year,No,76744.82,9.0,22
4885,Female,69,1,32.0,0,> 2 Years,Yes,37581.89,23.0,232
15255,Male,38,1,46.0,0,1-2 Year,Yes,46260.23,31.0,24
9629,Male,51,1,46.0,1,1-2 Year,No,62859.94,87.0,4
1072,Female,64,0,5.0,0,1-2 Year,Yes,59347.78,7.0,263
16084,Female,46,0,44.0,0,< 1 Year,No,59202.24,87.0,199
11398,Male,33,1,0.0,0,1-2 Year,No,45117.04,117.0,255
13158,Female,46,1,42.0,1,> 2 Years,Yes,72719.18,46.0,258
3753,Male,52,1,14.0,1,1-2 Year,No,79894.76,78.0,20
14220,Female,24,1,17.0,1,> 2 Years,Yes,62733.21,93.0,38
5016,Male,20,1,2.0,1,< 1 Year,No,42748.75,153.0,187
6409,Female,61,1,17.0,0,> 2 Years,No,33616.47,105.0,299
17814,Male,66,1,21.0,1,> 2 Years,Yes,74986.71,160.0,201
15168,Male,63,1,28.0,0,> 2 Years,No,25996.77,95.0,212
1901,Female,22,1,49.0,1,> 2 Years,No,45388.37,92.0,205
18682,Female,31,1,4.0,0,> 2 Years,No,75823.09,78.0,212
3797,Male,20,1,26.0,0,< 1 Year,Yes,48879.69,160.0,101
6595,Male,59,1,27.0,0,1-2 Year,Yes,75093.28,133.0,30
1926,Male,32,1,31.0,0,> 2 Years,No,67551.49,54.0,1
17302,Female,34,1,5.0,1,1-2 Year,No,56402.62,92.0,75
12498,Female,55,1,47.0,1,< 1 Year,Yes,55415.64,63.0,58
8821,Female,62,1,22.0,1,> 2 Years,No,50721.39,49.0,70
9081,Female,22,1,44.0,1,1-2 Year,No,27404.76,63.0,152
15455,Male,54,1,2.0,0,> 2 Years,No,35771.38,2.0,142
14122,Male,29,1,9.0,1,1-2 Year,Yes,24957.96,74.0,231
19030,Male,27,1,19.0,0,1-2 Year,Yes,28385.09,80.0,296
9809,Male,31,1,13.0,0,> 2 Years,Yes,34348.3,120.0,162
10102,Male,69,1,36.0,1,> 2 Years,Yes,60027.71,127.0,296
19338,Female,47,1,27.0,0,1-2 Year,No,26608.97,21.0,25
6318,Male,57,1,14.0,0,< 1 Year,Yes,67076.13,38.0,97
9822,Male,63,1,32.0,0,1-2 Year,No,42872.15,100.0,80
13028,Male,22,1,27.0,1,< 1 Year,No,43401.25,122.0,270
17283,Male,24,1,39.0,0,> 2 Years,Yes,49914.11,83.0,150
17037,Female,54,1,30.0,0,< 1 Year,Yes,42508.67,99.0,232
3587,Male,46,0,9.0,0,1-2 Year,Yes,53842.1,156.0,211
10206,Female,69,1,38.0,0,> 2 Years,Yes,54943.04,56.0,105
6847,Female,66,1,8.0,1,< 1 Year,No,71641.76,48.0,69
12428,Female,66,1,48.0,0,< 1 Year,No,79672.32,14.0,209
16963,Male,28,1,39.0,0,> 2 Years,No,52503.58,80.0,287
11185,Male,66,1,16.0,1,1-2 Year,Yes,55154.88,153.0,100
4750,Male,42,1,2.0,0,< 1 Year,No,66660.95,6.0,295
8275,Female,49,1,22.0,0,> 2 Years,No,50368.6,2.0,297
18247,Male,43,0,47.0,1,< 1 Year,No,31322.48,14.0,36
19312,Male,19,1,30.0,1,1-2 Year,Yes,60308.77,78.0,262
16403,Male,47,1,47.0,1,> 2 Years,Yes,39383.79,132.0,297
4288,Male,26,1,13.0,0,1-2 Year,Yes,55360.32,135.0,3
8504,Male,20,1,51.0,0,< 1 Year,Yes,30769.31,122.0,198
18545,Male,41,1,47.0,1,1-2 Year,No,68687.01,47.0,177
4072,Male,47,1,33.0,1,> 2 Years,No,20387.98,138.0,69
9681,Male,27,1,5.0,1,< 1 Year,Yes,58736.95,1.0,135
16220,Female,64,0,42.0,0,1-2 Year,Yes,56608.57,142.0,26
9559,Female,36,1,22.0,1,> 2 Years,No,37854.65,65.0,184
13461,Female,19,1,47.0,0,< 1 Year,No,64268.33,39.0,98
11499,Male,49,1,33.0,0,> 2 Years,No,32655.25,58.0,125
15841,Male,48,1,45.0,1,1-2 Year,No,22941.53,65.0,99
16928,Female,31,1,6.0,1,1-2 Year,Yes,42542.27,133.0,62
19466,Female,64,1,49.0,0,< 1 Year,Yes,74696.04,21.0,99
14426,Male,18,1,7.0,1,> 2 Years,No,60505.35,106.0,201
15121,Female,58,1,40.0,1,> 2 Years,No,42344.33,89.0,212
11179,Female,34,1,26.0,1,1-2 Year,No,36041.89,34.0,48
11321,Female,41,1,47.0,1,< 1 Year,Yes,73555.94,54.0,268
15344,Male,21,1,43.0,1,> 2 Years,No,41016.13,82.0,182
1431,Male,51,1,47.0,0,> 2 Years,No,74574.91,133.0,266
2857,Female,56,1,2.0,1,> 2 Years,No,65173.8,29.0,247
8500,Male,58,1,30.0,0,> 2 Years,No,30381.07,155.0,23
19022,Male,36,1,48.0,1,1-2 Year,No,20377.18,113.0,158
15767,Female,36,1,40.0,1,< 1 Year,No,36133.47,58.0,69
12243,Male,24,1,6.0,0,> 2 Years,No,61840.16,112.0,80
19043,Female,64,1,12.0,0,> 2 Years,Yes,75051.03,43.0,186
6243,Female,49,1,35.0,1,< 1 Year,Yes,45889.82,155.0,202
1827,Female,50,1,34.0,1,> 2 Years,Yes,72603.04,98.0,124
17090,Female,54,1,12.0,0,> 2 Years,No,29389.0,53.0,110
851,Male,62,1,3.0,0,1-2 Year,No,67290.59,117.0,108
15253,Female,34,1,26.0,0,1-2 Year,Yes,68963.9,123.0,275
11063,Female,59,1,7.0,0,1-2 Year,No,31724.1,102.0,37
14327,Male,30,1,49.0,1,< 1 Year,Yes,52775.44,12.0,140
716,Female,33,0,27.0,1,> 2 Years,Yes,27372.0,159.0,239
4525,Female,34,1,36.0,1,1-2 Year,Yes,32534.07,80.0,172
3931,Female,22,1,40.0,1,> 2 Years,No,26110.46,141.0,123
246,Female,69,1,13.0,1,1-2 Year,No,78548.3,20.0,74
9485,Female,41,1,18.0,1,< 1 Year,No,32425.75,74.0,49
2453,Female,29,1,38.0,1,1-2 Year,Yes,35674.39,117.0,45
4663,Male,47,1,11.0,1,< 1 Year,No,72744.12,70.0,217
8748,Female,41,1,22.0,0,> 2 Years,Yes,65712.47,83.0,128
17597,Male,58,1,29.0,0,1-2 Year,No,23721.67,61.0,235
15085,Female,23,1,42.0,1,< 1 Year,No,39274.78,115.0,165
11282,Male,49,1,12.0,1,> 2 Years,Yes,25379.34,132.0,237
17717,Female,69,1,44.0,1,< 1 Year,Yes,72872.42,119.0,84
8938,Female,18,1,33.0,1,> 2 Years,Yes,75027.32,70.0,45
6968,Female,24,1,16.0,0,< 1 Year,No,68484.87,13.0,236
18880,Female,39,1,52.0,1,< 1 Year,Yes,22709.45,102.0,5
19477,Male,42,1,16.0,0,1-2 Year,No,34932.22,136.0,246
4528,Female,39,1,3.0,0,1-2 Year,No,50611.18,109.0,112
11021,Male,27,1,0.0,1,< 1 Year,No,21009.35,116.0,238
6672,Female,21,1,43.0,0,1-2 Year,Yes,49811.39,35.0,176
859,Female,21,1,28.0,1,< 1 Year,No,57105.44,120.0,197
15809,Female,39,1,45.0,1,1-2 Year,No,61223.47,21.0,278
